Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
101293	Temporary & Specialty Packages	Jim Beam White w/ Holiday Tumbler	065	Jim Beam Brands	750	6	1	4	80	10/01/2021	80686027423	30084279003895	11.00	66.00	16.50	10/01/2022
101299	Tennessee Whiskies	Jack Daniels w/BBQ Sauce	085	Brown Forman Corp.	1750	3	1	0	80	07/01/2021	82184205495	10082184105310	30.68	92.04	46.02	10/01/2022
101306	Tennessee Whiskies	Gentleman Jack with Sour Mix	085	Brown Forman Corp.	750	6	1	0	80	01/01/2022	82184205495	10850015676038	20.01	120.06	30.02	10/01/2022
101344	Cocktails/RTD	Drakes Organic Spiked Ice Variety Box	368	Park Street Imports	100	12	9	0	24	04/01/2022	850002554564	10088076185781	6.57	78.84	9.86	10/01/2022
101339	Temporary & Specialty Packages	Cîroc Vodka w/50ml Peach, Pineapple & Watermelon	260	DIAGEO AMERICAS	900	6	1	0	80	05/01/2021	850015676192	10088076185781	16.49	98.94	24.74	10/01/2022
101346	Temporary & Specialty Packages	Grey Goose Glass Pack	035	BACARDI USA INC	1750	3	1	0	80	11/01/2021	80480987206	10082184105310	26.50	79.50	39.75	10/01/2022
101347	Temporary & Specialty Packages	Grey Goose Glass Pack	035	BACARDI USA INC	750	6	1	0	80	11/01/2021	80480987206	10080480987210	15.00	90.00	22.50	10/01/2022
101348	Temporary & Specialty Packages	Bombay Sapphire Gin & Tonic Pack	035	BACARDI USA INC	750	6	1	0	94	06/01/2021	80480987084	10080480987210	13.50	81.00	20.25	10/01/2022
101351	Temporary & Specialty Packages	Aberfeldy Discovery Pack	035	BACARDI USA INC	600	6	1	12	80	08/01/2022	80480984199	10088076185781	104.99	629.94	157.49	10/01/2022
101355	Blended Whiskies	Skrewball Peanut Butter Whiskey Mini Krew Package	255	Infinium Spirits	50	15	8	0	70	07/01/2021	85246501764	90860265002484	11.20	168.00	16.80	10/01/2022
101352	Temporary & Specialty Packages	1800 Silver w/Taco Holder	395	PROXIMO	750	6	1	0	80	09/01/2022	80686027423	11818844021640	16.50	99.00	24.75	10/01/2022
101357	Temporary & Specialty Packages	Absolut Blue w/ CLG Minis	370	PERNOD RICARD USA	900	6	1	0	80	10/01/2021	80432117286	11818844021640	9.99	59.94	14.99	10/01/2022
101384	Temporary & Specialty Packages	Corralejo Reposado w/ 2 Pina Glasses	255	Infinium Spirits	750	6	1	0	80	09/01/2022	80480984199	90720815932633	16.99	101.94	25.49	10/01/2022
101385	Temporary & Specialty Packages	Templeton Rye 4YR w/ 2 Rocks Glasses	255	Infinium Spirits	750	6	1	0	80	09/01/2022	85246501764	90720815922030	18.09	108.54	27.14	10/01/2022
101386	Temporary & Specialty Packages	Zaya Grand Reserva 16YR Rum w/ 2 Tiki Glasses	255	Infinium Spirits	750	6	1	0	80	09/01/2021	720815950337	90720815922030	13.98	83.88	20.97	10/01/2022
101399	Temporary & Specialty Packages	Frankly Organic Vodka 50ml Variety Pack Mini	657	Be In Good Spirits LLC / Frankly Organic Vodka	50	12	5	0	80	10/01/2021	80480984199	854439008409	5.00	60.00	7.50	10/01/2022
101421	Temporary & Specialty Packages	Russells Reserve w/ 50ml Campari	619	Campari America	800	6	2	10	90	08/01/2021	720815950337	20721059957506	20.00	120.00	30.00	10/01/2022
101422	Temporary & Specialty Packages	Montelobos Espadin w/ 50ml Campari	619	Campari America	800	6	2	0	86	08/01/2021	83664872978	10080480987210	20.00	120.00	30.00	10/01/2022
101423	Temporary & Specialty Packages	Ketel One w/ 2 Martini Glasses VAP	260	DIAGEO AMERICAS	750	6	1	0	70	09/01/2022	83664872978	10085156375148	11.33	67.98	17.00	10/01/2022
101428	Temporary & Specialty Packages	Smirnoff w/50ml Pink Lemonade	260	DIAGEO AMERICAS	1800	6	2	0	80	07/01/2021	80480984199	10082000797897	14.75	88.50	22.13	10/01/2022
101429	Temporary & Specialty Packages	Belvedere Pure Mixology VAP	420	MOET HENNESSY USA	750	6	1	0	80	10/01/2021	80480984199	10081753844636	14.99	89.94	22.49	10/01/2022
101431	Temporary & Specialty Packages	Frangelico Liqueur w/4 Shot Glasses	619	Campari America	750	6	1	0	40	09/01/2021	721059003223	10081753844636	15.50	93.00	23.25	10/01/2022
101432	Temporary & Specialty Packages	Grand Marnier w/2 Glass Flutes	619	Campari America	750	6	1	0	80	09/01/2021	720815950337	10721059003213	22.50	135.00	33.75	10/01/2022
101446	Temporary & Specialty Packages	1800 Reposado w/Serving Bowls	395	PROXIMO	750	6	1	0	80	09/01/2022	83664872978	11818844022623	17.00	102.00	25.50	10/01/2022
101449	Temporary & Specialty Packages	Jagermeister Save Our Stages VAP	192	Mast-Jagermeister US, Inc	750	6	1	0	70	10/01/2021	82000776574	10083089000243	13.00	78.00	19.50	10/01/2022
101452	Temporary & Specialty Packages	Dewars Discovery Pack w/ 2 Minis	035	BACARDI USA INC	850	6	1	12	80	10/01/2021	80480985875	11818844022623	25.50	153.00	38.25	10/01/2022
101462	American Cordials & Liqueur	Yukon Jack Assorted Minis	421	SAZERAC COMPANY  INC	50	12	10	0	100	05/01/2021	88004035785	10721059003213	4.30	51.60	6.45	10/01/2022
101457	Temporary & Specialty Packages	Ardbeg Scorch Gift Box	420	MOET HENNESSY USA	750	6	1	0	92	05/01/2021	82000776574	10081753843806	59.99	359.94	89.99	10/01/2022
101463	Temporary & Specialty Packages	Bombay Sapphire Gin Spray Can Tin	035	BACARDI USA INC	750	6	1	0	94	10/01/2021	80480301026	10088004048041	13.50	81.00	20.25	10/01/2022
101464	Temporary & Specialty Packages	Monkey 47 w/ 2 Glasses	370	PERNOD RICARD USA	375	6	1	0	94	10/01/2022	80432117361	20096749001068	19.98	119.88	29.97	10/01/2022
101471	Temporary & Specialty Packages	99 Holiday Ornament Minis	421	SAZERAC COMPANY  INC	50	12	6	0	99	09/01/2021	80432117286	10088004047990	2.58	30.96	3.87	10/01/2022
101472	Temporary & Specialty Packages	99 Brand Adult Variety Trick & Treat Bag	421	SAZERAC COMPANY  INC	50	1	120	0	99	09/01/2022	82000776574	10088004046979	51.60	51.60	77.40	10/01/2022
101473	Temporary & Specialty Packages	99 Brand Variety Party Yard Pack Mini	421	SAZERAC COMPANY  INC	50	1	120	0	99	09/01/2022	80432117286	10088004048041	51.60	51.60	77.40	10/01/2022
101476	Temporary & Specialty Packages	Russian Standard VAP w/ Rocks Glass	239	RUSSIAN STANDARD VODKA	750	12	1	0	80	10/01/2021	80368015410	10628055802539	10.00	120.00	15.00	10/01/2022
101479	Temporary & Specialty Packages	Bird Dog Blackberry VAP w/ 2 Minis	492	WESTERN SPIRITS BEVERAGE	850	6	1	0	80	11/01/2021	80368015410	10812459015163	10.00	60.00	15.00	10/01/2022
101481	Temporary & Specialty Packages	Bird Dog Black Cherry VAP w/ 2 Minis	492	WESTERN SPIRITS BEVERAGE	850	6	1	0	80	11/01/2021	812459015159	11818844022623	10.00	60.00	15.00	10/01/2022
101483	Temporary & Specialty Packages	Bird Dog Peach VAP w/ 2 Minis	492	WESTERN SPIRITS BEVERAGE	850	6	1	0	80	11/01/2021	812459015173	10088004048041	10.00	60.00	15.00	10/01/2022
101489	Temporary & Specialty Packages	Deep Eddy Straight Holiday VAP	259	Heaven Hill Brands	900	6	1	0	80	09/01/2021	96749003761	10088004046979	8.50	51.00	12.75	10/01/2022
101490	Temporary & Specialty Packages	Makers Mark Fathers Day Co-Pack	065	Jim Beam Brands	750	6	1	0	110	07/01/2021	85246501771	10088004046979	30.00	180.00	45.00	10/01/2022
101491	Temporary & Specialty Packages	Midnight Moon Party Pack Minis	384	PIEDMONT DISTILLERS INC	200	12	4	0	100	10/01/2022	812459015159	10850015676175	5.75	69.00	8.63	10/01/2022
101495	Temporary & Specialty Packages	Ciroc VAP w/ 2 Glasses	260	DIAGEO AMERICAS	750	6	1	0	80	10/01/2021	80368015410	10088076184883	16.49	98.94	24.74	10/01/2022
101499	Temporary & Specialty Packages	Midnight Moon Apple Pie w/ Watermelon Mini	384	PIEDMONT DISTILLERS INC	800	6	1	0	70	10/01/2022	850015676192	10850015676175	11.50	69.00	17.25	10/01/2022
101500	Temporary & Specialty Packages	Barenjager Honey Liqueur VAP	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	70	08/01/2021	80368533006	10088004046979	14.92	89.52	22.38	10/01/2022
101505	Temporary & Specialty Packages	Dewars 19YR US Open Label	035	BACARDI USA INC	750	6	1	19	86	06/01/2022	80480987985	10088004046979	39.99	239.94	59.99	10/01/2022
101512	Whiskey Liqueur	Fireball Cinnamon Whiskey Party Yard Mini	421	SAZERAC COMPANY  INC	50	1	120	0	66	07/01/2022	88004047504	10088004046979	51.60	51.60	77.40	10/01/2022
101513	Temporary & Specialty Packages	Fireball Cinnamon Whiskey Holiday Ornament Minis	421	SAZERAC COMPANY  INC	50	12	6	0	66	09/01/2021	88004047504	10088004047495	2.58	30.96	3.87	10/01/2022
101515	Whiskey Liqueur	Fireball Cinnamon Whiskey Keg	421	SAZERAC COMPANY  INC	5250	1	6	0	66	09/01/2022	80368015410	20088004047478	92.00	92.00	138.00	10/01/2022
101522	Temporary & Specialty Packages	Santo Reposado w/Handpainted Salsa bowl, 6 Recipe cards	460	Shaw-Ross International	750	3	1	0	80	07/01/2021	850015676192	10787440385023	23.00	69.00	34.50	10/01/2022
101523	Temporary & Specialty Packages	Balcones Texas Pot Still Bourbon VAP w/ Rocks Glasses	305	Mhw LTD	750	6	1	0	92	12/01/2021	852757002659	20088004047478	15.00	90.00	22.50	10/01/2022
101530	Temporary & Specialty Packages	Redneck Riviera VAP Pack w/ Two Mason Jars	775	Bonavita Beverage Group, LLC	750	6	1	0	80	06/01/2022	88004047504	10850030352047	12.00	72.00	18.00	10/01/2022
101534	Temporary & Specialty Packages	Jim Beam w/ Cornhole Game	065	Jim Beam Brands	1750	4	1	4	80	10/01/2021	80686027522	10088004048041	21.00	84.00	31.50	10/01/2022
101539	Temporary & Specialty Packages	Southern Comfort Party Bucket Mini	421	SAZERAC COMPANY  INC	50	1	120	0	100	03/01/2022	850015676192	10088004044975	51.60	51.60	77.40	10/01/2022
101545	Temporary & Specialty Packages	Knob Creek Rye w/ Jigger	065	Jim Beam Brands	750	6	1	0	100	02/01/2022	852757002659	10080686035067	21.00	126.00	31.50	10/01/2022
101548	Temporary & Specialty Packages	Tres Generaciones Anejo w/ Glasses	065	Jim Beam Brands	750	3	1	0	80	01/01/2022	80686836643	82000736936	21.00	63.00	31.50	10/01/2022
101554	Temporary & Specialty Packages	WhistlePig Rye Piglets 6/10/12 Mini	214	GoAmericaGo Beverages LLC / WhistlePig	50	12	3	6	100	09/01/2021	852757002659	10810080550084	12.50	150.00	18.75	10/01/2022
101561	Temporary & Specialty Packages	Makers Mark w/ Serving Tray	065	Jim Beam Brands	1750	3	1	0	90	11/01/2021	80686027522	10085246501907	32.50	97.50	48.75	10/01/2022
101564	Temporary & Specialty Packages	Ardbeg 10YO Monsters of Smoke VAP	420	MOET HENNESSY USA	600	6	3	10	93	09/01/2021	850015676192	10081753845305	24.99	149.94	37.49	10/01/2022
101575	Temporary & Specialty Packages	Dr. McGillicuddys Candy Canes Minis	421	SAZERAC COMPANY  INC	50	1	120	0	48	09/01/2021	88004048402	82000736936	60.00	60.00	90.00	10/01/2022
101582	Whiskey Liqueur	Southern Comfort Holiday Cocktail Calendar	421	SAZERAC COMPANY  INC	50	4	24	0	100	09/01/2021	852757002659	10088004050211	13.44	53.76	20.16	10/01/2022
101583	Temporary & Specialty Packages	Glenmorangie Tale of Winter	420	MOET HENNESSY USA	750	6	1	0	92	09/01/2021	850015676192	10081753845411	49.99	299.94	74.99	10/01/2022
101587	Temporary & Specialty Packages	High West Old Fashion and Manhattan Cocktail Gift Pack	115	CONSTELLATION BRANDS INC	375	6	2	0	86	11/01/2021	86003267176	82000736936	14.00	84.00	21.00	10/01/2022
1016	Temporary & Specialty Packages	Glenlivet 12YR W/2 Glasses	370	PERNOD RICARD USA	750	6	1	12	80	01/01/2022	80432900703	10080432000158	26.98	161.88	40.47	10/01/2022
101600	Temporary & Specialty Packages	Captain Morgan with NFL Ice Mold VAP	260	DIAGEO AMERICAS	1750	6	1	0	70	02/01/2022	86003267176	10082000799624	18.00	108.00	27.00	10/01/2022
101622	Cocktails/RTD	Twisted Shotz Tailgate Party Pack 2.0	305	Mhw LTD	2250	1	90	0	40	10/01/2021	852757002659	10766427005055	54.30	54.30	81.45	10/01/2022
101601	Temporary & Specialty Packages	Captain Morgan Sliced Apple NFL Football Ice Mold VAP	260	DIAGEO AMERICAS	750	12	1	0	70	02/01/2022	86003267176	10082000799631	9.06	108.72	13.59	10/01/2022
101631	Temporary & Specialty Packages	Ciroc VAP with 2 Minis	260	DIAGEO AMERICAS	800	6	3	0	80	05/01/2022	88076187412	10080432000158	16.49	98.94	24.74	10/01/2022
101633	Temporary & Specialty Packages	Casamigos Blanco w/ Margarita Glass	260	DIAGEO AMERICAS	750	6	1	0	80	04/01/2022	86003267176	10088076187495	26.84	161.04	40.26	10/01/2022
101650	Cocktails/RTD	On the Rocks Combo Pack 200ML 6 pack	065	Jim Beam Brands	200	1	36	0	40	04/01/2022	82000750451	30855880008339	120.00	120.00	180.00	10/01/2022
101641	Iowa Spirits Manufacturers	Cody Road Six Shooter Variety Pack Minis	306	Mississippi River Distilling Company LLC	50	10	6	0	80	11/01/2021	88076187412	10855037005866	9.00	90.00	13.50	10/01/2022
101653	Temporary & Specialty Packages	Koval Gin Trio Gift Pack	187	KOVAL DISTILLERY	600	6	3	0	82	11/01/2022	850786006501	10855037005866	28.34	170.04	42.51	10/01/2022
101654	Temporary & Specialty Packages	Koval Whiskey Gift Pack	187	KOVAL DISTILLERY	600	6	3	0	89	11/01/2022	86003267176	10850786006065	32.50	195.00	48.75	10/01/2022
101658	Temporary & Specialty Packages	Bombay Sapphire Fever Tree Variety Pack	035	BACARDI USA INC	750	6	1	0	94	05/01/2022	80480987978	10085246501907	14.00	84.00	21.00	10/01/2022
101661	Temporary & Specialty Packages	Midnight Moon Picnic Pack Minis	384	PIEDMONT DISTILLERS INC	200	12	4	0	90	10/01/2022	850015676246	20096749001068	5.72	68.64	8.58	10/01/2022
101665	Temporary & Specialty Packages	Stumpys Spirits Cocktail Collection Gift Set	745	Stumpys Spirits Co	4500	1	12	0	25	01/01/2022	856098008097	10085246501907	72.00	72.00	108.00	10/01/2022
101682	Temporary & Specialty Packages	Bacardi Flavored Rum Party Bucket	035	BACARDI USA INC	50	1	80	0	70	05/01/2022	80480988067	10850786006065	39.96	39.96	59.94	10/01/2022
101706	Temporary & Specialty Packages	St Germain w/ Carafe Pack	035	BACARDI USA INC	750	6	1	0	40	08/01/2022	80480987343	10850786006065	20.00	120.00	30.00	10/01/2022
101710	Whiskey Liqueur	Fireball Window Box Minis	421	SAZERAC COMPANY  INC	50	1	120	0	66	05/01/2022	88004036089	10085246501907	51.60	51.60	77.40	10/01/2022
101707	Temporary & Specialty Packages	Baileys Original Irish Cream w/ Glass Mug	260	DIAGEO AMERICAS	750	6	1	0	34	09/01/2022	86767705402	20096749001068	16.49	98.94	24.74	10/01/2022
101729	Temporary & Specialty Packages	Martell Blue Swift w/ 2 Glasses and Jigger	370	PERNOD RICARD USA	750	6	1	0	80	10/01/2022	80432000182	20096749001068	13.99	83.94	20.99	10/01/2022
101763	Temporary & Specialty Packages	Cazadores Reposado with Jarritos Pack	035	BACARDI USA INC	750	6	1	0	80	08/01/2022	88004036089	10080480987883	14.00	84.00	21.00	10/01/2022
101764	Temporary & Specialty Packages	Jameson Orange w/ 2 Soda Cans	370	PERNOD RICARD USA	750	6	1	0	60	08/01/2022	88004036089	10080432000158	14.99	89.94	22.49	10/01/2022
101766	Temporary & Specialty Packages	Grand Marnier w/ Rocks Glass Gift Set	619	Campari America	750	6	1	0	80	09/01/2022	82000750451	10721059003350	23.00	138.00	34.50	10/01/2022
101767	Temporary & Specialty Packages	Frangelico w/ Coupe Glass Gift Set	619	Campari America	750	6	1	0	40	09/01/2022	721059003360	10082928134125	16.00	96.00	24.00	10/01/2022
101770	Temporary & Specialty Packages	Jagermeister w/ Flask & Funnel VAP	192	Mast-Jagermeister US, Inc	750	6	1	0	70	09/01/2022	83089000253	10721059003350	14.35	86.10	21.53	10/01/2022
101773	Temporary & Specialty Packages	Carolans Holiday VAP w/ Branded  Rocks Glasses	259	Heaven Hill Brands	750	6	1	0	34	07/01/2022	810845030144	10080432000158	9.50	57.00	14.25	10/01/2022
101774	Temporary & Specialty Packages	Chivas 12 YR w/ Highball Glass	370	PERNOD RICARD USA	750	6	1	12	80	10/01/2022	80432000168	20096749001068	19.48	116.88	29.22	10/01/2022
101786	Temporary & Specialty Packages	Captain Morgan OSR w/Helmet Pourer	260	DIAGEO AMERICAS	750	6	1	0	70	09/01/2022	82000801061	20096749001068	18.00	108.00	27.00	10/01/2022
101787	Temporary & Specialty Packages	Captain Morgan OSR 1.75L PET w/ Helmet Pourer	260	DIAGEO AMERICAS	1750	6	1	0	70	09/01/2022	82000801078	20096749001068	18.00	108.00	27.00	10/01/2022
101791	Temporary & Specialty Packages	Bulleit Bourbon Whiskey w/ Mug	260	DIAGEO AMERICAS	750	6	1	0	90	09/01/2022	82000801085	20096749001068	17.49	104.94	26.24	10/01/2022
101794	Temporary & Specialty Packages	Torres 10 Brandy w/ 2 Glasses	255	Infinium Spirits	750	6	1	10	80	09/01/2022	88586006517	20096749001068	10.13	60.78	15.20	10/01/2022
101796	Temporary & Specialty Packages	Bird Dog Peanut Butter Flavored Whiskey VAP w/ 2 Minis	492	WESTERN SPIRITS BEVERAGE	850	6	1	0	80	10/01/2022	812459015548	20096749001068	11.50	69.00	17.25	10/01/2022
101800	Temporary & Specialty Packages	Bird Dog Salted Caramel Flavored Whiskey VAP w/ 2 Minis	492	WESTERN SPIRITS BEVERAGE	850	6	1	0	80	10/01/2022	812459015555	20096749001068	11.50	69.00	17.25	10/01/2022
101802	Temporary & Specialty Packages	Bird Dog Blackberry Flavored Whiskey VAP w/ 2 Minis	492	WESTERN SPIRITS BEVERAGE	850	6	1	0	80	10/01/2022	812459015531	20096749001068	11.50	69.00	17.25	10/01/2022
101809	American Flavored Vodka	Truly 50ML Party Pack Minis	065	Jim Beam Brands	50	1	90	0	60	04/01/2022	83089000253	10080686896194	54.00	54.00	81.00	10/01/2022
101813	Straight Bourbon Whiskies	Jim Beam Glass Traypack	065	Jim Beam Brands	1750	6	1	0	80	04/01/2022	80686001102	10082928134125	21.50	129.00	32.25	10/01/2022
101804	Temporary & Specialty Packages	Bird Dog Peach Flavored Whiskey w/ 2 Minis	492	WESTERN SPIRITS BEVERAGE	850	6	1	0	80	10/01/2022	812459015524	20096749001068	11.50	69.00	17.25	10/01/2022
101815	Temporary & Specialty Packages	Elijah Craig Small Batch Holiday VAP w/ Old Fash & Jigger	259	Heaven Hill Brands	750	6	1	0	94	10/01/2022	96749004041	10082928134125	16.50	99.00	24.75	10/01/2022
101820	Temporary & Specialty Packages	Ardbeg RDCORE GB	420	MOET HENNESSY USA	750	6	1	0	92	05/01/2022	850786006501	10081753845848	62.49	374.94	93.74	10/01/2022
101834	Temporary & Specialty Packages	Midnight Moon Peppermint w/ 2 Shot Glasses	384	PIEDMONT DISTILLERS INC	750	6	1	0	80	10/01/2022	850015676369	20096749001068	11.50	69.00	17.25	10/01/2022
101839	Temporary & Specialty Packages	Codigo 1530 Tequila Rosa VAP	368	Park Street Imports	375	8	1	0	80	10/01/2022	850018046220	20096749001068	17.50	140.00	26.25	10/01/2022
101841	Temporary & Specialty Packages	Larceny Holiday VAP w/ Stainless Steel Tumbler	259	Heaven Hill Brands	750	6	1	0	92	10/01/2022	96749004041	50096749004060	14.00	84.00	21.00	10/01/2022
101864	Temporary & Specialty Packages	Redneck Riviera Whiskey Sidekick VAP	775	Bonavita Beverage Group, LLC	1125	6	2	0	80	08/01/2022	850786006501	20850030352112	12.00	72.00	18.00	10/01/2022
101909	Temporary & Specialty Packages	High West Whiskey Huckberry Gift Pack w/Whiskey Peak Glasses	115	CONSTELLATION BRANDS INC	750	6	2	0	92	09/01/2022	86003267251	20096749001068	37.50	225.00	56.25	10/01/2022
101940	Temporary & Specialty Packages	Yellow Rose Premium American VAP w/ 2 Tumbler Glasses	368	Park Street Imports	750	6	1	0	80	10/01/2022	857186006698	20096749001068	15.00	90.00	22.50	10/01/2022
101941	Temporary & Specialty Packages	Licor 43 Original VAP w/ Carajillo Balon Glasses	368	Park Street Imports	750	6	1	0	62	10/01/2022	857186006698	20096749001068	14.50	87.00	21.75	10/01/2022
10278	Scotch Whiskies	Ushers Green Stripe	260	DIAGEO AMERICAS	1750	6	1	0	80	02/01/1977	88076201200	50096749004060	10.00	60.00	15.00	10/01/2022
101950	Temporary & Specialty Packages	Bumbu Rum VAP w/ Rocks Glasses	482	Sovereign Brands, LLC	750	6	1	0	70	11/01/2022	813497004464	20096749001068	18.50	111.00	27.75	10/01/2022
103123	Temporary & Specialty Packages	Mozart Chocolate Liqueur w/ Branded Tumbler Glass	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	34	10/01/2022	80368015410	20850030352112	14.87	89.22	22.31	10/01/2022
103126	Temporary & Specialty Packages	Svedka Xtra Icy Gift Pack w/ 2 Diamond Shape Glasses	115	CONSTELLATION BRANDS INC	750	6	1	0	80	10/01/2022	617768132753	20096749001068	8.00	48.00	12.00	10/01/2022
10548	Canadian Whiskies	Black Velvet Toasted Caramel	259	Heaven Hill Brands	1750	6	1	0	70	12/01/2013	80432106082	10096749003270	10.45	62.70	15.68	10/01/2022
10550	Canadian Whiskies	Black Velvet Toasted Caramel	259	Heaven Hill Brands	750	12	1	0	80	07/01/2012	96749003174	10766427005055	5.23	62.76	7.85	10/01/2022
10624	Canadian Whiskies	Canadian Club Whisky	065	Jim Beam Brands	375	24	1	0	80	04/01/1985	83089000253	10080686821233	4.50	108.00	6.75	10/01/2022
10625	Canadian Whiskies	Canadian Club Whisky PET	065	Jim Beam Brands	750	12	1	0	80	04/01/2000	80686821434	10080686821233	8.00	96.00	12.00	10/01/2022
10626	Canadian Whiskies	Canadian Club Whisky	065	Jim Beam Brands	750	12	1	0	80	05/01/1974	80432106082	89540278438	8.00	96.00	12.00	10/01/2022
10627	Canadian Whiskies	Canadian Club Whisky	065	Jim Beam Brands	1000	12	1	0	80	10/01/1987	88004036157	10080686816208	9.71	116.52	14.57	10/01/2022
10628	Canadian Whiskies	Canadian Club Whisky	065	Jim Beam Brands	1750	6	1	0	80	11/01/1981	88004036157	89540278414	14.50	87.00	21.75	10/01/2022
10632	Canadian Whiskies	Canadian Club Reserve Triple Aged	065	Jim Beam Brands	750	12	1	0	80	10/01/1998	96749003174	10080686824043	9.97	119.64	14.96	10/01/2022
1051	Temporary & Specialty Packages	Chivas Regal w/ 2 Rock Glasses	370	PERNOD RICARD USA	750	6	1	12	80	11/01/2021	80432106082	82000778462	19.98	119.88	29.97	10/01/2022
