Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
76033	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON PEACH	384	PIEDMONT DISTILLERS INC	750	6	1	0	70	04/01/2022	851767001355	10083664874672	11.50	69.00	17.25	10/01/2022
76036	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON APPLE PIE	384	PIEDMONT DISTILLERS INC	750	6	1	0	70	07/01/2012	851767001140	10088004016620	11.50	69.00	17.25	10/01/2022
76038	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON CHERRY	384	PIEDMONT DISTILLERS INC	750	6	1	0	100	01/01/2013	851767001157	10088004016620	11.50	69.00	17.25	10/01/2022
76040	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON STRAWBERRY	384	PIEDMONT DISTILLERS INC	750	6	1	0	100	07/01/2012	851767001157	10851767001161	11.50	69.00	17.25	10/01/2022
76042	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON BLACKBERRY	384	PIEDMONT DISTILLERS INC	750	6	1	0	100	11/01/2012	850015676321	10851767001208	11.50	69.00	17.25	10/01/2022
76027	TEMPORARY & SPECIALTY PACKAGES	MIDNIGHT MOON APPLE PIE	384	PIEDMONT DISTILLERS INC	1750	6	1	0	70	04/01/2022	850015676321	10850015676274	15.67	94.02	23.51	10/01/2022
76067	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON WATERMELON MINI	384	PIEDMONT DISTILLERS INC	50	4	12	0	70	07/01/2021	851767001973	10083664874672	17.16	68.64	25.74	10/01/2022
76069	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON APPLE PIE MINI	384	PIEDMONT DISTILLERS INC	50	4	12	0	70	07/01/2021	88004044282	20851767001731	17.16	68.64	25.74	10/01/2022
76059	TEMPORARY & SPECIALTY PACKAGES	MIDNIGHT MOON LIGHTNING LEMONADE	384	PIEDMONT DISTILLERS INC	1750	6	1	0	70	04/01/2022	850015676321	10850015676281	15.67	94.02	23.51	10/01/2022
76072	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON WATERMELON	384	PIEDMONT DISTILLERS INC	750	6	1	0	70	06/01/2020	811538010832	10850015676014	11.50	69.00	17.25	10/01/2022
76075	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON DILL PICKLES	384	PIEDMONT DISTILLERS INC	750	6	1	0	60	07/01/2020	851767001997	10083664874672	11.50	69.00	17.25	10/01/2022
76077	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON LIGHTNING LEMONADE MINI	384	PIEDMONT DISTILLERS INC	50	4	12	0	70	07/01/2021	851767001997	20850015676097	17.16	68.64	25.74	10/01/2022
76079	NEUTRAL GRAIN SPIRITS FLAVORED	MIDNIGHT MOON LIGHTNING LEMONADE	384	PIEDMONT DISTILLERS INC	750	6	1	0	70	07/01/2021	851767001997	10850015676083	11.50	69.00	17.25	10/01/2022
76070	TEMPORARY & SPECIALTY PACKAGES	MIDNIGHT MOON PEPPERMINT MINIS	384	PIEDMONT DISTILLERS INC	50	4	12	0	80	10/01/2021	811538010832	20851767001922	17.16	68.64	25.74	10/01/2022
76227	IMPORTED DISTILLED SPIRIT SPECIALTY	MONTEZUMA BLUE	421	SAZERAC COMPANY  INC	1000	12	1	0	80	05/01/2000	811538010832	10080660352036	4.66	55.92	6.99	10/01/2022
76359	AMERICAN CORDIALS & LIQUEUR	99 SALTED CARAMEL MINI	421	SAZERAC COMPANY  INC	50	10	12	0	99	07/01/2022	811538010832	10088004050259	5.16	51.60	7.74	10/01/2022
76373	AMERICAN CORDIALS & LIQUEURS	99 PICKLE MINI	421	SAZERAC COMPANY  INC	50	1	120	0	99	10/01/2022	853507000550	20096749001068	51.60	51.60	77.40	10/01/2022
76389	IMPORTED CORDIALS & LIQUEUR	NIXTA CORN LIQUEUR	305	MHW LTD	750	6	1	0	60	03/01/2022	851767001997	17503027709098	17.64	105.84	26.46	10/01/2022
76407	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY SOUR APPLE MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	05/01/2022	811538010832	10853915008381	13.00	78.00	19.50	10/01/2022
76409	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY SOUR WATERMELON MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	05/01/2022	853915008629	10082184105587	13.00	78.00	19.50	10/01/2022
76081	IOWA SPIRITS MANUFACTURERS	MODERN MATRIARCH STRAWBERRY LEMONADE RUM	649	MODERN MATRIARCH	750	12	1	0	80	08/01/2021	85001937104	10082184105587	13.50	162.00	20.25	10/01/2022
76412	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY BUTTER PECAN MOONSHINE MINI	346	OLE SMOKY DISTILLERY LLC	50	8	6	0	35	04/01/2022	853915008285	10853915008428	8.75	70.00	13.13	10/01/2022
76413	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY BUTTER PECAN MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	35	08/01/2021	851767001997	10854628006725	13.00	78.00	19.50	10/01/2022
76414	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY PICKLES MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	10/01/2019	88004044282	10853915008244	13.00	78.00	19.50	10/01/2022
76410	TEMPORARY & SPECIALTY PACKAGES	OLE SMOKY SOUR RAZZIN BERRY MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	07/01/2022	850008649059	10853915008428	13.00	78.00	19.50	10/01/2022
76430	IOWA SPIRITS MANUFACTURERS	OXTAILS RUM PUNCH	777	BLUE OX SPIRITS, INC.	1750	6	1	0	20	11/01/2019	854647008505	10853915008244	5.97	35.82	8.96	10/01/2022
76433	IMPORTED DISTILLED SPIRIT SPECIALTY	OAK & EDEN BOURBON & SPIRE	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	90	10/01/2020	851767001997	10869673000413	25.00	150.00	37.50	10/01/2022
76435	AMERICAN DISTILLED SPIRIT SPECIALTY	OAK & EDEN WHEAT & SPIRE	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	90	10/01/2020	869673000478	10853915008244	25.00	150.00	37.50	10/01/2022
76432	IOWA SPIRITS MANUFACTURERS	OXTAILS VODKA LEMONADE	777	BLUE OX SPIRITS, INC.	1750	6	1	0	20	11/01/2019	854647008512	10853915008244	5.97	35.82	8.96	10/01/2022
76437	AMERICAN DISTILLED SPIRIT SPECIALTY	OAK & EDEN RYE & SPIRE	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	90	10/01/2020	869673000423	10853915008244	23.33	139.98	35.00	10/01/2022
76436	TEMPORARY & SPECIALTY PACKAGES	OLD ST NICKS EGG NOG	421	SAZERAC COMPANY  INC	750	12	1	0	25	09/01/2022	88004016623	10853915008244	3.64	43.68	5.46	10/01/2022
76438	TEMPORARY & SPECIALTY PACKAGES	OLD ST NICKS EGG NOG	421	SAZERAC COMPANY  INC	1750	6	1	0	25	09/01/2022	811538010832	10088004016637	7.31	43.86	10.97	10/01/2022
76441	IMPORTED DISTILLED SPIRIT SPECIALTY	OAK & EDEN 4-GRAIN & SPIRE	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	90	07/01/2021	850015650055	10869673000482	25.00	150.00	37.50	10/01/2022
76439	TEMPORARY & SPECIALTY PACKAGES	OAK & EDEN BOURBON & BREW	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	90	06/01/2022	811538010832	10869673000482	27.50	165.00	41.25	10/01/2022
76444	SINGLE BARREL BOURBON WHISKIES	OAK & EDEN BOURBON & VINE	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	90	06/01/2022	869673000430	10853915008428	27.50	165.00	41.25	10/01/2022
76445	STRAIGHT RYE WHISKIES	OAK & EDEN RYE & RUMBA	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	90	06/01/2022	850015650055	10869673000444	27.50	165.00	41.25	10/01/2022
76457	AMERICAN SCHNAPPS	MR BOSTON BLACK RASPBERRY SCHNAPPS	421	SAZERAC COMPANY  INC	1000	12	1	0	30	06/01/2020	869673000430	10089000515735	7.50	90.00	11.25	10/01/2022
76467	AMERICAN CORDIALS & LIQUEUR	MR BOSTON AMARETTO	421	SAZERAC COMPANY  INC	1000	12	1	0	30	06/01/2020	89000019076	10089000515735	4.05	48.60	6.08	10/01/2022
76477	AMERICAN SCHNAPPS	MR BOSTON MELON	421	SAZERAC COMPANY  INC	1000	12	1	0	34	06/01/2020	89000019045	10088352128587	5.00	60.00	7.50	10/01/2022
76478	AMERICAN CORDIALS & LIQUEUR	PAMA POMEGRANATE LIQUEUR	259	HEAVEN HILL BRANDS	750	6	1	0	34	05/01/2006	96749940035	10853915008244	11.00	66.00	16.50	10/01/2022
76486	AMERICAN CORDIALS & LIQUEUR	PARAMOUNT AMARETTO	434	LUXCO INC	750	12	1	0	50	11/01/1978	86816100349	10869673000444	3.50	42.00	5.25	10/01/2022
76487	AMERICAN CORDIALS & LIQUEUR	PARAMOUNT AMARETTO	434	LUXCO INC	1000	12	1	0	50	05/01/1989	86816600931	10853915008244	4.05	48.60	6.08	10/01/2022
76488	AMERICAN CORDIALS & LIQUEUR	PARAMOUNT AMARETTO	434	LUXCO INC	1750	6	1	0	50	11/01/2016	80660577258	10086816100322	8.25	49.50	12.38	10/01/2022
76500	AMERICAN FLAVORED VODKA	THE ORIGINAL PICKLE SHOT MINI (DILL PICKLE VODKA)	118	AMERICAN SPIRITS EXCHANGE	50	1	60	0	30	03/01/2022	89000019076	10860002972012	48.00	48.00	72.00	10/01/2022
76501	AMERICAN FLAVORED VODKA	THE ORIGINAL PICKLE SHOT DILL PICKLE VODKA	118	AMERICAN SPIRITS EXCHANGE	750	12	1	0	30	03/01/2022	860002972008	10860002972012	7.50	90.00	11.25	10/01/2022
76502	TENNESSEE WHISKIES	OLE SMOKY COOKIE DOUGH WHISKEY	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	60	06/01/2022	860003363829	10853915008473	11.00	66.00	16.50	10/01/2022
76505	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY MOONSHINE PINEAPPLES	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	04/01/2022	810088370267	10860002972012	13.00	78.00	19.50	10/01/2022
76443	TEMPORARY & SPECIALTY PACKAGES	OAK & EDEN ANTHRO SERIES - FORRIE SMITH	642	JAMES JOSEPH SANCTIFIED SPIRITS, LLC / OAK&EDEN	750	6	1	0	116	05/01/2022	851767001997	10850015650137	37.50	225.00	56.25	10/01/2022
76513	TEMPORARY & SPECIALTY PACKAGES	SIP SHINE ARNOLD SHINER	626	JDSO INC / RED BOOT DISTILLERY	750	12	1	0	40	04/01/2022	742832077101	10088352128587	7.50	90.00	11.25	10/01/2022
76514	TEMPORARY & SPECIALTY PACKAGES	SIP SHINE RAZZ-BERRY SHINEADE	626	JDSO INC / RED BOOT DISTILLERY	750	12	1	0	40	04/01/2022	742832077095	10086816100322	7.50	90.00	11.25	10/01/2022
76669	AMERICAN FLAVORED VODKA	PEARL VANILLA BEAN	434	LUXCO INC	750	12	1	0	70	09/01/2015	88352130224	20080686839037	7.00	84.00	10.50	10/01/2022
76678	AMERICAN FLAVORED VODKA	PEARL LEMON	434	LUXCO INC	1000	12	1	0	70	04/01/2021	88352135922	10742832077085	7.50	90.00	11.25	10/01/2022
76680	AMERICAN FLAVORED VODKA	PEARL RUBY GRAPEFRUIT	434	LUXCO INC	750	12	1	0	70	04/01/2021	88352135946	20080686839037	7.00	84.00	10.50	10/01/2022
76681	AMERICAN FLAVORED VODKA	PEARL RUBY GRAPEFRUIT MINI	434	LUXCO INC	50	12	10	0	70	04/01/2021	88352135946	10088352135936	4.40	52.80	6.60	10/01/2022
76767	COCKTAILS/RTD	PHILLIPS LONG ISLAND ICED TEA	380	PHILLIPS BEVERAGE	1000	12	1	0	40	11/01/2016	87116036628	10086816100322	4.28	51.30	6.42	10/01/2022
76842	AMERICAN FLAVORED VODKA	THE ORIGINAL PICKLE SHOT MINI (SPICY PICKLE VODKA)	118	AMERICAN SPIRITS EXCHANGE	50	1	60	0	30	03/01/2022	88352135946	10860002972043	48.00	48.00	72.00	10/01/2022
76843	AMERICAN FLAVORED VODKA	THE ORIGINAL PICKLE SHOT SPICY PICKLE VODKA	118	AMERICAN SPIRITS EXCHANGE	750	12	1	0	30	03/01/2022	860002972039	10742832077085	7.50	90.00	11.25	10/01/2022
76844	AMERICAN FLAVORED VODKA	PINKLE SHOT MINI (SWEET PICKLE VODKA)	118	AMERICAN SPIRITS EXCHANGE	50	1	60	0	30	03/01/2022	860002972084	10860002972043	48.00	48.00	72.00	10/01/2022
76845	AMERICAN FLAVORED VODKA	PINKLE SHOT SWEET PICKLE VODKA	118	AMERICAN SPIRITS EXCHANGE	750	12	1	0	30	03/01/2022	860002972060	10853915008473	7.50	90.00	11.25	10/01/2022
76515	TEMPORARY & SPECIALTY PACKAGES	SIP SHINE SHINE BERRY SWEET TEA	626	JDSO INC / RED BOOT DISTILLERY	750	12	1	0	40	04/01/2022	742832077101	10742832077085	7.50	90.00	11.25	10/01/2022
76872	TEMPORARY & SPECIALTY PACKAGES	PLUME & PETAL CUCUMBER SPLASH	035	BACARDI USA INC	750	6	1	0	40	05/01/2020	860002972060	10080480008342	10.00	60.00	15.00	10/01/2022
76874	TEMPORARY & SPECIALTY PACKAGES	PLUME & PETAL LEMON DRIFT	035	BACARDI USA INC	750	6	1	0	40	05/01/2020	80480008321	10086816100322	10.00	60.00	15.00	10/01/2022
76900	AMERICAN CORDIALS & LIQUEURS	P31	782	KINDRED VINES IMPORT CO/ J&J IMPORTERS	1000	6	1	0	22	10/01/2022	895670002078	20096749001068	16.40	98.40	24.60	10/01/2022
76901	IMPORTED CORDIALS & LIQUEURS	P31	782	KINDRED VINES IMPORT CO/ J&J IMPORTERS	700	6	1	0	22	10/01/2022	895670002078	20096749001068	12.50	75.00	18.75	10/01/2022
76876	TEMPORARY & SPECIALTY PACKAGES	PLUME & PETAL PEACH WAVE	035	BACARDI USA INC	750	6	1	0	40	05/01/2020	80480008338	10742832077085	10.00	60.00	15.00	10/01/2022
76915	TEMPORARY & SPECIALTY PACKAGES	PRICHARDS FUDGE BROWNIE LIQUEUR	341	PRICHARDS DISTILLERY INC	750	6	1	0	40	10/01/2021	812164009863	10080480008342	13.33	79.98	20.00	10/01/2022
76939	TEMPORARY & SPECIALTY PACKAGES	PRICHARDS MINT CHOCOLATE LIQUEUR	341	PRICHARDS DISTILLERY INC	750	6	1	0	40	10/01/2021	80480008321	10812164009891	13.33	79.98	20.00	10/01/2022
76941	WHITE RUM	RED FOX SILVER RUM DISCO	229	DEHNER DISTILLERY	1000	12	1	0	80	05/01/2020	858506004370	10812164009891	3.93	47.16	5.90	10/01/2022
77050	AMERICAN DISTILLED SPIRIT SPECIALTY	FIELD FIRE	578	S&B FARMS DISTILLERY	750	6	1	0	70	11/01/2018	856750008052	10080480008342	12.00	72.00	18.00	10/01/2022
77052	AMERICAN DISTILLED SPIRIT SPECIALTY	HOG WILD CINNAMON	578	S&B FARMS DISTILLERY	750	6	1	0	70	11/01/2018	856750008007	10080480008342	12.00	72.00	18.00	10/01/2022
77054	AMERICAN DISTILLED SPIRIT SPECIALTY	PRIVATE FIRST CLASS	578	S&B FARMS DISTILLERY	750	12	1	0	70	11/01/2018	856750008052	10812164009891	12.96	155.52	19.44	10/01/2022
77049	IOWA SPIRITS MANUFACTURERS	SIR WINSTON APPLE	578	S&B FARMS DISTILLERY	750	6	1	0	70	12/01/2020	856750008281	10080480008342	13.01	78.06	19.52	10/01/2022
77055	IOWA SPIRITS MANUFACTURERS	SIR WINSTON PEACH	578	S&B FARMS DISTILLERY	750	6	1	0	70	03/01/2020	860002972084	10856750008233	13.01	78.06	19.52	10/01/2022
77189	AMERICAN FLAVORED VODKA	SODA JERK ROOT BEER SHOT	764	SODA JERK LLC	750	6	1	0	70	08/01/2022	860002830803	10081932069560	20.00	120.00	30.00	10/01/2022
77199	AMERICAN BRANDIES	ST GEORGE ABSINTHE VERTE	448	ST GEORGE SPIRITS INC	200	6	1	0	120	04/01/2022	856750008052	10027724602003	11.00	66.00	16.50	10/01/2022
77201	AMERICAN FLAVORED VODKA	SODA JERK ROOT BEER SHOT MINI	764	SODA JERK LLC	50	12	10	0	70	08/01/2022	856750008007	860002830827	15.00	180.00	22.50	10/01/2022
77203	AMERICAN FLAVORED VODKA	SODA JERK ORANGE CREAM SHOT	764	SODA JERK LLC	750	6	1	0	70	08/01/2022	88076185395	860002830841	20.00	120.00	30.00	10/01/2022
77209	AMERICAN FLAVORED VODKA	SODA JERK ORANGE CREAM SHOT MINI	764	SODA JERK LLC	50	12	10	0	70	08/01/2022	860002830865	10860001157250	15.00	180.00	22.50	10/01/2022
77168	IOWA SPIRITS MANUFACTURERS	ORIGINAL SECRET FAMILY RECIPE - A COFFEE LIQUEUR	525	CATS EYE DISTILLERY	750	6	1	0	36	08/01/2021	855810007226	10081932069560	18.00	108.00	27.00	10/01/2022
77228	FLAVORED RUM	RONDIAZ RUM SPICED APPLE	772	INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP	1750	6	1	0	60	11/01/2018	860002830803	10084279002757	10.50	63.00	15.75	10/01/2022
77231	AMERICAN DISTILLED SPIRIT SPECIALTY	SUGARLANDS MAPLE BACON MOONSHINE	481	SUGARLANDS DISTILLING COMPANY LLC	750	6	1	0	70	10/01/2021	811559026072	10854647008229	12.80	76.80	19.20	10/01/2022
77232	AMERICAN DISTILLED SPIRIT SPECIALTY	SUGARLANDS MARK & DIGGERS HAZELNUT RUM	481	SUGARLANDS DISTILLING COMPANY LLC	750	6	1	0	80	10/01/2022	811559026454	20096749001068	12.80	76.80	19.20	10/01/2022
77264	COCKTAILS/RTD	TOOTERS RED-DICULOUS ON THE BEACH	308	MANGO BOTTLING	375	12	1	0	30	02/01/2022	811559026072	10762317030213	6.00	72.00	9.00	10/01/2022
77268	AMERICAN CORDIALS & LIQUEUR	ICE 101 RED	421	SAZERAC COMPANY  INC	750	12	1	0	101	09/01/2021	811559026072	10088004023116	8.75	105.00	13.13	10/01/2022
77218	MIXTO TEQUILA	SOL DEL SUR TEQUILA & LIQUEUR	626	JDSO INC / RED BOOT DISTILLERY	1000	12	1	0	80	02/01/2019	860002830865	10854647008229	5.00	60.00	7.50	10/01/2022
77318	SPICED RUM	RONDIAZ RUM SPICED	772	INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP	1750	6	1	0	60	04/01/2011	84279901671	860002830841	11.00	66.00	16.50	10/01/2022
77324	FLAVORED RUM	RONDIAZ RUM SPICED BLACK CHERRY	772	INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP	1750	6	1	0	60	04/01/2015	80480008338	10084279993581	11.00	66.00	16.50	10/01/2022
77330	AMERICAN DISTILLED SPIRIT SPECIALTY	SUGARLANDS APPALACHIAN APPLE PIE MOONSHINE	481	SUGARLANDS DISTILLING COMPANY LLC	750	6	1	0	50	07/01/2021	811559020025	10854781004330	12.80	76.80	19.20	10/01/2022
77367	AMERICAN DISTILLED SPIRIT SPECIALTY	SUGARLANDS MARK ROGERS AMERICAN PEACH MOONSHINE	481	SUGARLANDS DISTILLING COMPANY LLC	750	6	1	0	70	07/01/2021	811559020025	10811559027335	12.80	76.80	19.20	10/01/2022
77378	AMERICAN FLAVORED VODKA	SMIRNOFF SORBET LIGHT RASPBERRY POMEGRANATE DISCO	260	DIAGEO AMERICAS	750	12	1	0	60	03/01/2013	82000761488	10084279993581	8.25	98.99	12.38	10/01/2022
77472	WHISKEY LIQUEUR	SWEET REVENGE	285	CHARLES JACQUIN ET CIE	750	6	1	0	71	03/01/2013	793573839244	10088004100831	10.98	65.88	16.47	10/01/2022
77487	IMPORTED DISTILLED SPIRIT SPECIALTY	TORTILLA GOLD DSS	421	SAZERAC COMPANY  INC	1000	12	1	0	80	11/01/2000	81932678260	10811538010969	4.85	58.20	7.28	10/01/2022
77545	COCKTAILS/RTD	TOOTERS APPLE-TINI MINI	308	MANGO BOTTLING	375	12	1	0	30	12/01/2006	762317030988	10096749701756	6.00	72.00	9.00	10/01/2022
77632	AMERICAN FLAVORED VODKA	SMIRNOFF BLUEBERRY	260	DIAGEO AMERICAS	750	12	1	0	70	10/01/2014	81932678260	82000768807	8.25	99.00	12.38	10/01/2022
77637	AMERICAN FLAVORED VODKA	SMIRNOFF CHERRY	260	DIAGEO AMERICAS	750	12	1	0	70	10/01/2014	82000731535	82000768807	8.25	99.00	12.38	10/01/2022
77647	AMERICAN FLAVORED VODKA	SMIRNOFF CITRUS	260	DIAGEO AMERICAS	750	12	1	0	70	09/01/2014	82000003915	10084279002757	8.25	99.00	12.38	10/01/2022
77648	AMERICAN FLAVORED VODKA	SMIRNOFF CITRUS	260	DIAGEO AMERICAS	1000	12	1	0	70	12/01/2014	82000003922	10088004100831	9.25	111.00	13.88	10/01/2022
77658	AMERICAN FLAVORED VODKA	SMIRNOFF CRANBERRY	260	DIAGEO AMERICAS	750	12	1	0	70	07/01/2014	82000001225	82000768807	8.25	99.00	12.38	10/01/2022
77668	AMERICAN FLAVORED VODKA	SMIRNOFF GRAPE DISCO	260	DIAGEO AMERICAS	750	12	1	0	70	06/01/2015	82000740438	82000768807	8.25	99.00	12.38	10/01/2022
77674	AMERICAN FLAVORED VODKA	SMIRNOFF GREEN APPLE	260	DIAGEO AMERICAS	750	12	1	0	70	07/01/2014	82000001041	860002830841	8.25	99.00	12.38	10/01/2022
77683	AMERICAN FLAVORED VODKA	SMIRNOFF KISSED CARAMEL	260	DIAGEO AMERICAS	750	12	1	0	60	12/01/2014	82000759614	10084279002757	8.25	99.00	12.38	10/01/2022
77688	AMERICAN FLAVORED VODKA	SMIRNOFF LIME	260	DIAGEO AMERICAS	750	12	1	0	70	10/01/2014	82000740438	82000769101	8.25	99.00	12.38	10/01/2022
77698	AMERICAN FLAVORED VODKA	SMIRNOFF ORANGE	260	DIAGEO AMERICAS	750	12	1	0	70	09/01/2014	82000003922	82000768753	8.25	99.00	12.38	10/01/2022
77699	AMERICAN FLAVORED VODKA	SMIRNOFF ORANGE	260	DIAGEO AMERICAS	1000	12	1	0	70	08/01/2014	82000723875	10084279002757	9.25	111.00	13.88	10/01/2022
77703	AMERICAN FLAVORED VODKA	SMIRNOFF PASSION FRUIT	260	DIAGEO AMERICAS	750	12	1	0	70	05/01/2015	82000739937	860002830841	8.25	99.00	12.38	10/01/2022
77709	AMERICAN FLAVORED VODKA	SMIRNOFF PEACH	260	DIAGEO AMERICAS	750	12	1	0	70	09/01/2014	82000739937	82000768272	8.25	99.00	12.38	10/01/2022
77714	AMERICAN FLAVORED VODKA	SMIRNOFF PINEAPPLE	260	DIAGEO AMERICAS	750	12	1	0	70	07/01/2014	82000747314	82000769101	8.25	99.00	12.38	10/01/2022
77730	AMERICAN CORDIALS & LIQUEUR	TRAVIS HASSE COW PIE	305	MHW LTD	750	6	1	0	30	11/01/2015	896459002050	10084279002757	7.94	47.64	11.91	10/01/2022
77740	AMERICAN FLAVORED VODKA	SMIRNOFF RASPBERRY	260	DIAGEO AMERICAS	750	12	1	0	70	11/01/2014	82000003960	82000768272	8.25	99.00	12.38	10/01/2022
77741	AMERICAN FLAVORED VODKA	SMIRNOFF RASPBERRY	260	DIAGEO AMERICAS	1000	12	1	0	70	10/01/2014	82000003977	82000768753	9.25	111.00	13.88	10/01/2022
77768	AMERICAN CORDIALS & LIQUEUR	WILD TURKEY AMERICAN HONEY STING	619	CAMPARI AMERICA	750	12	1	0	71	10/01/2015	721059001380	82000769101	11.00	132.00	16.50	10/01/2022
77774	AMERICAN CORDIALS & LIQUEUR	WILD TURKEY AMERICAN HONEY	619	CAMPARI AMERICA	1000	12	1	0	71	09/01/2012	721059811002	10084279002757	14.00	168.00	21.00	10/01/2022
77776	AMERICAN CORDIALS & LIQUEUR	WILD TURKEY AMERICAN HONEY	619	CAMPARI AMERICA	750	12	1	0	71	09/01/2006	721059811002	10721059817506	11.00	132.00	16.50	10/01/2022
77779	AMERICAN CORDIALS & LIQUEUR	WILD TURKEY AMERICAN HONEY	619	CAMPARI AMERICA	1750	6	1	0	71	11/01/2015	82000003960	10080432105198	20.50	123.00	30.75	10/01/2022
77786	IMPORTED CORDIALS & LIQUEUR	TUACA PERFECT CHILL	421	SAZERAC COMPANY  INC	750	12	1	0	70	08/01/2012	88004025984	10080432105198	11.44	137.28	17.16	10/01/2022
77284	NEUTRAL GRAIN SPIRITS	ROCKET FUEL	154	DUNKEL CORPORATION / IOWA DISTILLING	750	12	1	0	151	12/01/2015	811559026072	10854781004330	6.65	79.80	9.98	10/01/2022
77824	COCKTAILS/RTD	TOOTERS MELLON BALL	308	MANGO BOTTLING	375	12	1	0	30	02/01/2022	82000003977	10762317030282	6.00	72.00	9.00	10/01/2022
77842	AMERICAN FLAVORED VODKA	SMIRNOFF STRAWBERRY	260	DIAGEO AMERICAS	750	12	1	0	70	09/01/2014	82000729341	10855880008007	8.25	99.00	12.38	10/01/2022
77843	AMERICAN FLAVORED VODKA	SMIRNOFF STRAWBERRY	260	DIAGEO AMERICAS	1000	12	1	0	70	11/01/2014	721059001380	82000768500	9.25	111.00	13.88	10/01/2022
77847	AMERICAN FLAVORED VODKA	SMIRNOFF VANILLA	260	DIAGEO AMERICAS	750	12	1	0	70	09/01/2014	82000004011	10080432105198	8.25	99.00	12.38	10/01/2022
77848	AMERICAN FLAVORED VODKA	SMIRNOFF VANILLA	260	DIAGEO AMERICAS	1000	12	1	0	70	11/01/2014	82000003977	82000768050	9.25	111.00	13.88	10/01/2022
77852	AMERICAN FLAVORED VODKA	SMIRNOFF WATERMELON	260	DIAGEO AMERICAS	750	12	1	0	70	09/01/2014	721059001380	82000767992	8.25	99.00	12.38	10/01/2022
77858	AMERICAN FLAVORED VODKA	SMIRNOFF WHIPPED CREAM	260	DIAGEO AMERICAS	750	12	1	0	60	02/01/2015	82000757511	82000768050	8.25	99.00	12.38	10/01/2022
77875	AMERICAN FLAVORED VODKA	SMIRNOFF SOURS GREEN APPLE DISCO	260	DIAGEO AMERICAS	750	12	1	0	60	09/01/2014	82000769903	82000767992	8.25	98.99	12.38	10/01/2022
77880	AMERICAN FLAVORED VODKA	SMIRNOFF SOURS WATERMELON	260	DIAGEO AMERICAS	750	12	1	0	60	09/01/2014	82000769965	82000767992	8.25	98.99	12.38	10/01/2022
77889	AMERICAN FLAVORED VODKA	SMIRNOFF RUBY RED GRAPEFRUIT	260	DIAGEO AMERICAS	750	12	1	0	70	05/01/2015	82000772866	82000767992	8.25	99.00	12.38	10/01/2022
77900	AMERICAN FLAVORED VODKA	SMIRNOFF SOURS BERRY LEMON	260	DIAGEO AMERICAS	750	12	1	0	60	08/01/2015	82000775430	10855880008007	8.25	99.00	12.38	10/01/2022
77805	IOWA SPIRITS MANUFACTURERS	SAINTS N SINNERS APPLE PIE	154	DUNKEL CORPORATION / IOWA DISTILLING	750	12	1	0	24	11/01/2016	854781004531	10721059817506	8.00	96.00	12.00	10/01/2022
